NO,MValue,SValue
237,8.31847e-06,1.54572
238,8.33386e-06,1.5443
239,8.36183e-06,1.54196
240,8.24684e-06,1.55365
241,8.34095e-06,1.54301
242,8.35899e-06,1.54424
243,8.35792e-06,1.54377
244,8.37573e-06,1.54102
245,8.37067e-06,1.54144
246,8.39298e-06,1.53686
247,8.40138e-06,1.53395
248,8.4145e-06,1.53383
249,8.31967e-06,1.54352
250,8.36256e-06,1.54301
251,8.37079e-06,1.543
252,8.35795e-06,1.54327
253,8.42475e-06,1.53343
254,8.35801e-06,1.53901
255,8.41442e-06,1.53424
256,8.39372e-06,1.53852
257,8.36423e-06,1.54043
258,8.38867e-06,1.53803
259,8.41219e-06,1.5381
260,8.39738e-06,1.53704
261,8.42749e-06,1.53388
262,8.39626e-06,1.53636
263,8.41668e-06,1.53535
264,8.44956e-06,1.53066
265,8.4489e-06,1.52956
266,8.4489e-06,1.53271
267,8.48758e-06,1.52495
268,8.4517e-06,1.53123
269,8.5291e-06,1.523
270,8.50668e-06,1.52371
271,8.44782e-06,1.53215
272,8.51748e-06,1.525
273,8.53474e-06,1.52195
274,8.49202e-06,1.52363
275,8.52473e-06,1.52173
276,8.50465e-06,1.52558
277,8.49552e-06,1.52457
278,8.52329e-06,1.52322
279,8.48537e-06,1.52792
280,8.50457e-06,1.5243
281,8.48055e-06,1.52765
282,8.55213e-06,1.51753
283,8.53551e-06,1.51929
284,8.52835e-06,1.52177
285,8.52285e-06,1.52062
286,8.60197e-06,1.51348
287,8.56475e-06,1.51686
288,8.52707e-06,1.51909
289,8.56775e-06,1.51657
290,8.54966e-06,1.51896
291,8.57004e-06,1.51681
292,8.54863e-06,1.51713
293,8.59184e-06,1.51378
294,8.55176e-06,1.51536
295,8.53666e-06,1.51434
296,8.55778e-06,1.51893
297,8.55987e-06,1.51357
298,8.60355e-06,1.51065
299,8.61329e-06,1.50868
300,8.57554e-06,1.51408
301,8.64148e-06,1.50506
302,8.61843e-06,1.50853
303,8.64559e-06,1.50549
304,8.6233e-06,1.50952
305,8.62089e-06,1.5071
306,8.58666e-06,1.50979
307,8.61407e-06,1.51193
308,8.6375e-06,1.50717
309,8.61086e-06,1.50718
310,8.63394e-06,1.51007
311,8.67462e-06,1.50022
312,8.55655e-06,1.51536
313,8.6437e-06,1.50907
314,8.6244e-06,1.50679
315,8.63064e-06,1.50337
316,8.60077e-06,1.51159
317,8.64777e-06,1.50502
318,8.63549e-06,1.50891
319,8.59483e-06,1.51154
320,8.62596e-06,1.50628
321,8.58344e-06,1.51082
322,8.62869e-06,1.5056
323,8.66233e-06,1.5048
324,8.63367e-06,1.50638
325,8.64825e-06,1.50324
326,8.64629e-06,1.50555
327,8.63708e-06,1.50542
328,8.66276e-06,1.50091
329,8.68097e-06,1.50275
330,8.70138e-06,1.49647
331,8.64842e-06,1.50416
332,8.65013e-06,1.50336
333,8.66934e-06,1.50188
334,8.66563e-06,1.50148
335,8.67054e-06,1.5006
336,8.64876e-06,1.5031
337,8.6481e-06,1.50281
338,8.65146e-06,1.50154
339,8.65578e-06,1.5014
340,8.67587e-06,1.50365
341,8.65006e-06,1.50077
342,8.63713e-06,1.50851
343,8.68036e-06,1.49886
344,8.65132e-06,1.5017
345,8.68649e-06,1.50053
346,8.69929e-06,1.49815
347,8.6897e-06,1.49721
348,8.6794e-06,1.49785
349,8.71372e-06,1.49356
350,8.73923e-06,1.49606
351,8.74445e-06,1.49088
352,8.71177e-06,1.49623
353,8.70867e-06,1.49056
354,8.68667e-06,1.49692
355,8.72352e-06,1.49307
356,8.71358e-06,1.49297
357,8.7156e-06,1.49478
358,8.72667e-06,1.4947
359,8.74844e-06,1.48955
360,8.76064e-06,1.49066
361,8.7501e-06,1.49036
362,8.72046e-06,1.49383
363,8.73559e-06,1.48923
364,8.73533e-06,1.49252
365,8.70043e-06,1.49637
366,8.76991e-06,1.48764
367,8.74972e-06,1.48928
368,8.77479e-06,1.48682
369,8.80055e-06,1.48401
370,8.76179e-06,1.48459
371,8.75323e-06,1.4895
372,8.74714e-06,1.49018
373,8.75549e-06,1.48831
374,8.81201e-06,1.48542
375,8.78229e-06,1.48787
376,8.80205e-06,1.48594
377,8.75447e-06,1.4895
378,8.78719e-06,1.4854
379,8.80259e-06,1.48366
380,8.77667e-06,1.48656
381,8.78732e-06,1.48738
382,8.83793e-06,1.47875
383,8.80852e-06,1.48157
384,8.84624e-06,1.47844
385,8.7851e-06,1.48739
386,8.79904e-06,1.48286
387,8.8613e-06,1.47625
388,8.83872e-06,1.48001
389,8.84302e-06,1.48097
390,8.81086e-06,1.48263
391,8.83732e-06,1.47917
392,8.8766e-06,1.47494
393,8.81717e-06,1.4798
394,8.84558e-06,1.47738
395,8.83947e-06,1.47807
396,8.86443e-06,1.4782
397,8.85198e-06,1.47758
398,8.90111e-06,1.47443
399,8.88376e-06,1.47498
400,8.92708e-06,1.47278
401,8.89624e-06,1.47719
402,8.9112e-06,1.47446
403,8.96859e-06,1.4687
404,8.9105e-06,1.47249
405,8.92563e-06,1.47198
406,8.99069e-06,1.46489
407,8.97436e-06,1.46737
408,8.9466e-06,1.46961
409,8.99487e-06,1.46202
410,8.95262e-06,1.4665
411,8.93559e-06,1.46898
412,8.9417e-06,1.46896
413,8.9712e-06,1.46298
414,8.98974e-06,1.46634
415,8.96442e-06,1.46722
416,8.96934e-06,1.4673
417,8.98597e-06,1.4651
418,8.99565e-06,1.46748
419,9.00935e-06,1.46029
420,9.02838e-06,1.46085
421,8.99503e-06,1.46232
422,8.98992e-06,1.46115
423,9.0349e-06,1.46152
424,8.99663e-06,1.46324
425,9.02068e-06,1.46086
426,9.03237e-06,1.46248
427,9.03311e-06,1.46253
428,9.02001e-06,1.46337
429,9.07254e-06,1.45564
430,9.05572e-06,1.45817
431,9.10191e-06,1.4516
432,9.12056e-06,1.45035
433,9.04932e-06,1.46155
434,9.06581e-06,1.45607
435,9.09896e-06,1.45266
436,9.09134e-06,1.45524
437,9.10231e-06,1.45283
438,9.06256e-06,1.45313
439,9.16686e-06,1.44571
440,9.07938e-06,1.4544
441,9.12884e-06,1.44996
442,9.1054e-06,1.44944
443,9.08728e-06,1.45022
444,9.08836e-06,1.45333
445,9.11751e-06,1.44793
446,9.12525e-06,1.45083
447,9.121e-06,1.45038
448,9.07862e-06,1.45069
449,9.10573e-06,1.45063
450,9.06443e-06,1.45701
451,9.1388e-06,1.44573
452,9.1138e-06,1.45075
453,9.12461e-06,1.45084
454,9.08418e-06,1.4541
455,9.10056e-06,1.45152
456,9.05454e-06,1.4561
457,9.09831e-06,1.44718
458,9.06504e-06,1.44936
459,9.12892e-06,1.44757
460,9.14831e-06,1.44692
461,9.05648e-06,1.45461
462,9.13525e-06,1.44357
463,9.15522e-06,1.44659
464,9.1489e-06,1.44604
465,9.1539e-06,1.4437
466,9.12945e-06,1.44704
467,9.14789e-06,1.44528
468,9.11031e-06,1.44904
469,9.23622e-06,1.43998
470,9.23018e-06,1.43641
471,9.15257e-06,1.43973
472,9.14429e-06,1.446
473,9.07364e-06,1.45386
474,9.13932e-06,1.4461
475,9.17768e-06,1.44081
476,9.13523e-06,1.44385
477,9.20322e-06,1.44005
478,9.24257e-06,1.43442
479,9.15368e-06,1.44395
480,9.17628e-06,1.44105
481,9.17104e-06,1.44113
482,9.22182e-06,1.43923
483,9.19826e-06,1.43561
484,9.1241e-06,1.4499
485,9.20314e-06,1.44018
486,9.1579e-06,1.44226
487,9.20523e-06,1.43981
488,9.20813e-06,1.4388
489,9.25949e-06,1.43398
490,9.1987e-06,1.4367
491,9.20589e-06,1.44055
492,9.32297e-06,1.42716
493,9.22037e-06,1.43861
494,9.23356e-06,1.43705
495,9.25107e-06,1.43372
496,9.27901e-06,1.4328
497,9.25039e-06,1.43207
498,9.25898e-06,1.43344
499,9.22424e-06,1.44095
500,9.2835e-06,1.42994
501,9.28602e-06,1.43126
502,9.29513e-06,1.43255
503,9.36395e-06,1.42489
504,9.27993e-06,1.42802
505,9.31311e-06,1.42838
506,9.33119e-06,1.42526
507,9.36144e-06,1.42435
508,9.28287e-06,1.42989
509,9.33771e-06,1.42564
510,9.35368e-06,1.42569
511,9.27542e-06,1.43227
512,9.32306e-06,1.42583
513,9.28546e-06,1.42898
514,9.29829e-06,1.42638
515,9.26151e-06,1.42987
516,9.29776e-06,1.43034
517,9.34821e-06,1.42439
518,9.31598e-06,1.42925
519,9.3469e-06,1.4255
520,9.32901e-06,1.42392
521,9.37499e-06,1.42226
522,9.35447e-06,1.42319
523,9.33505e-06,1.42158
524,9.37994e-06,1.42033
525,9.36287e-06,1.4216
526,9.3362e-06,1.42082
527,9.39407e-06,1.41904
528,9.36029e-06,1.42354
529,9.34665e-06,1.42235
530,9.32099e-06,1.42982
531,9.38529e-06,1.42007
532,9.36884e-06,1.42209
533,9.38965e-06,1.42188
534,9.38607e-06,1.42045
535,9.35765e-06,1.41668
536,9.40384e-06,1.41376
537,9.38519e-06,1.4212
538,9.39573e-06,1.41713
539,9.45283e-06,1.41167
540,9.44422e-06,1.41578
541,9.428e-06,1.41556
542,9.45311e-06,1.41481
543,9.45857e-06,1.41648
544,9.45493e-06,1.41428
545,9.4648e-06,1.41161
546,9.4244e-06,1.41699
547,9.47947e-06,1.41367
548,9.49329e-06,1.41006
549,9.5159e-06,1.40975
550,9.46969e-06,1.41006
551,9.48566e-06,1.41363
552,9.54276e-06,1.40581
553,9.55908e-06,1.40502
554,9.48965e-06,1.41569
555,9.54952e-06,1.40404
556,9.51614e-06,1.41094
557,9.61368e-06,1.40021
558,9.56012e-06,1.4061
559,9.60217e-06,1.40066
560,9.55423e-06,1.40635
561,9.53331e-06,1.40334
562,9.57833e-06,1.39886
563,9.5694e-06,1.402
564,9.55571e-06,1.40217
565,9.58938e-06,1.40001
566,9.55588e-06,1.40115
567,9.57134e-06,1.4049
568,9.56963e-06,1.40064
569,9.59175e-06,1.40061
570,9.55896e-06,1.40524
571,9.57146e-06,1.40543
572,9.54457e-06,1.40605
573,9.58502e-06,1.40176
574,9.58466e-06,1.39933
575,9.48671e-06,1.41344
576,9.55441e-06,1.4054
577,9.6446e-06,1.39337
578,9.60088e-06,1.40162
579,9.58468e-06,1.40349
580,9.5951e-06,1.39843
581,9.60955e-06,1.40022
582,9.59676e-06,1.40221
583,9.59403e-06,1.40298
584,9.58302e-06,1.40402
585,9.60521e-06,1.39874
586,9.63474e-06,1.39543
587,9.63448e-06,1.39485
588,9.65394e-06,1.39367
589,9.64974e-06,1.39525
590,9.65461e-06,1.39335
591,9.66133e-06,1.39323
592,9.63807e-06,1.39437
593,9.62614e-06,1.39258
594,9.66922e-06,1.39355
595,9.63095e-06,1.39735
596,9.63653e-06,1.39657
597,9.67063e-06,1.39053
598,9.68053e-06,1.3913
599,9.71066e-06,1.38934
600,9.70314e-06,1.39067
601,9.7224e-06,1.38749
602,9.73762e-06,1.38582
603,9.71437e-06,1.38959
604,9.75303e-06,1.38666
605,9.73342e-06,1.38715
606,9.7356e-06,1.38803
607,9.71241e-06,1.38959
608,9.71933e-06,1.39045
609,9.76118e-06,1.38685
610,9.80581e-06,1.37864
611,9.77088e-06,1.38577
612,9.76346e-06,1.38362
613,9.76124e-06,1.3854
614,9.83168e-06,1.37924
615,9.77815e-06,1.38367
616,9.7451e-06,1.38415
617,9.72515e-06,1.38855
618,9.82783e-06,1.37981
619,9.77719e-06,1.38559
620,9.83009e-06,1.38196
621,9.84282e-06,1.37876
622,9.7938e-06,1.38181
623,9.78732e-06,1.3846
624,9.83442e-06,1.37719
625,9.85141e-06,1.37668
626,9.83264e-06,1.3786
627,9.84827e-06,1.37583
628,9.83388e-06,1.37464
629,9.86975e-06,1.3746
630,9.85515e-06,1.37451
631,9.83041e-06,1.37877
632,9.88576e-06,1.37352
633,9.87346e-06,1.37429
634,9.77869e-06,1.38199
635,9.85602e-06,1.37561
636,9.8575e-06,1.37558
637,9.87811e-06,1.37172
638,9.8285e-06,1.38017
639,9.86755e-06,1.37259
640,9.88241e-06,1.37185
641,9.88892e-06,1.37297
642,9.88448e-06,1.36876
643,9.92388e-06,1.36767
644,9.92603e-06,1.36918
645,9.90822e-06,1.37319
646,9.87556e-06,1.37329
647,9.90365e-06,1.36698
648,9.89484e-06,1.3709
649,9.89696e-06,1.37158
650,9.94603e-06,1.3673
651,9.89157e-06,1.36954
652,9.97147e-06,1.36468
653,9.91243e-06,1.37119
654,9.91488e-06,1.37102
655,9.97179e-06,1.36742
656,1.00003e-05,1.36338
657,9.96797e-06,1.36439
658,9.95994e-06,1.36441
659,9.94658e-06,1.36511
660,9.94627e-06,1.36359
661,9.96173e-06,1.36915
662,1.00398e-05,1.36108
663,9.98715e-06,1.36181
664,1.00162e-05,1.3612
665,9.95296e-06,1.36978
666,1.00249e-05,1.35943
667,1.00225e-05,1.35973
668,1.00295e-05,1.35815
669,1.00629e-05,1.35722
670,1.00206e-05,1.3609
671,1.00475e-05,1.35892
672,1.00028e-05,1.3631
673,1.0065e-05,1.35677
674,1.00335e-05,1.35876
675,1.00529e-05,1.35293
676,1.00252e-05,1.35946
677,9.97051e-06,1.36496
678,1.00712e-05,1.35417
679,1.00914e-05,1.35355
680,1.00999e-05,1.35287
681,1.00554e-05,1.35607
682,1.01055e-05,1.35023
683,1.01149e-05,1.35164
684,1.00671e-05,1.35579
685,1.00821e-05,1.35315
686,1.01247e-05,1.34889
687,1.01084e-05,1.35205
688,1.00733e-05,1.35416
689,1.01155e-05,1.35075
690,1.01347e-05,1.34576
691,1.0052e-05,1.35301
692,1.00871e-05,1.35641
693,1.00749e-05,1.34914
694,1.00961e-05,1.35056
695,1.01029e-05,1.35019
696,1.01157e-05,1.34996
697,1.01364e-05,1.34768
698,1.00805e-05,1.35336
699,1.01585e-05,1.34676
700,1.01842e-05,1.34849
701,1.01849e-05,1.34728
702,1.02232e-05,1.33885
703,1.01856e-05,1.34567
704,1.0151e-05,1.34743
705,1.01996e-05,1.34274
706,1.01806e-05,1.34278
707,1.02151e-05,1.34348
708,1.02253e-05,1.33996
709,1.01464e-05,1.34797
710,1.0238e-05,1.3408
711,1.01892e-05,1.34479
712,1.02147e-05,1.34211
713,1.02451e-05,1.34119
714,1.02448e-05,1.34164
715,1.02037e-05,1.34444
716,1.02894e-05,1.33494
717,1.02419e-05,1.3435
718,1.02499e-05,1.33655
719,1.03317e-05,1.32994
720,1.02827e-05,1.33634
721,1.02813e-05,1.33696
722,1.03273e-05,1.33156
723,1.03133e-05,1.33464
724,1.02957e-05,1.33702
725,1.03297e-05,1.33095
726,1.03083e-05,1.33525
727,1.02932e-05,1.33775
728,1.03501e-05,1.3304
729,1.0338e-05,1.3303
730,1.03806e-05,1.32713
731,1.02965e-05,1.33362
732,1.03515e-05,1.33207
733,1.03476e-05,1.33079
734,1.03755e-05,1.32937
735,1.03829e-05,1.32752
736,1.03772e-05,1.33011
737,1.04068e-05,1.33007
738,1.03947e-05,1.32615
739,1.04197e-05,1.32596
740,1.0447e-05,1.32279
741,1.04275e-05,1.32746
742,1.0465e-05,1.32282
743,1.04557e-05,1.32249
744,1.04806e-05,1.32178
745,1.04562e-05,1.32322
746,1.04806e-05,1.31974
747,1.05024e-05,1.31842
748,1.04727e-05,1.32173
749,1.04671e-05,1.32103
750,1.04906e-05,1.31991
751,1.04538e-05,1.32229
752,1.04984e-05,1.31879
753,1.04914e-05,1.31783
754,1.05186e-05,1.31573
755,1.053e-05,1.31603
756,1.05037e-05,1.31828
757,1.05636e-05,1.31341
758,1.05219e-05,1.31685
759,1.05496e-05,1.31677
760,1.05623e-05,1.31116
761,1.05745e-05,1.31152
762,1.0626e-05,1.30844
763,1.05875e-05,1.31355
764,1.05379e-05,1.31431
765,1.05616e-05,1.31304
766,1.05642e-05,1.31399
767,1.05533e-05,1.31544
768,1.06106e-05,1.30859
769,1.05521e-05,1.31454
770,1.06128e-05,1.30984
771,1.05923e-05,1.31024
772,1.06313e-05,1.30733
773,1.06461e-05,1.30513
774,1.06733e-05,1.30579
775,1.06236e-05,1.31006
776,1.06848e-05,1.30537
777,1.05834e-05,1.314
778,1.06476e-05,1.30791
779,1.0669e-05,1.3067
780,1.07082e-05,1.30055
781,1.06754e-05,1.30487
782,1.06672e-05,1.30456
783,1.06661e-05,1.30525
784,1.07001e-05,1.30288
785,1.07173e-05,1.2989
786,1.07028e-05,1.3014
787,1.07065e-05,1.29866
788,1.07073e-05,1.30142
789,1.07379e-05,1.29832
790,1.07141e-05,1.3032
791,1.07552e-05,1.29724
792,1.07351e-05,1.2982
793,1.07273e-05,1.30118
794,1.07111e-05,1.30226
795,1.07568e-05,1.29825
796,1.07592e-05,1.29954
797,1.07658e-05,1.29781
798,1.07623e-05,1.29823
799,1.07539e-05,1.29692
800,1.07839e-05,1.29481
801,1.07337e-05,1.29866
802,1.07545e-05,1.29694
803,1.07574e-05,1.29686
804,1.07757e-05,1.29642
805,1.07941e-05,1.29308
806,1.07964e-05,1.29356
807,1.08354e-05,1.28916
808,1.08029e-05,1.29323
809,1.07985e-05,1.29554
810,1.08277e-05,1.2909
811,1.07921e-05,1.29376
812,1.08151e-05,1.29342
813,1.0829e-05,1.29115
814,1.08386e-05,1.29169
815,1.08947e-05,1.28583
816,1.08415e-05,1.29204
817,1.08541e-05,1.28676
818,1.08389e-05,1.29161
819,1.08884e-05,1.28687
820,1.08816e-05,1.28491
821,1.09345e-05,1.28243
822,1.08711e-05,1.28724
823,1.0924e-05,1.28263
824,1.08572e-05,1.29114
825,1.09194e-05,1.28394
826,1.09285e-05,1.28474
827,1.09011e-05,1.28502
828,1.09186e-05,1.28347
829,1.09289e-05,1.28229
830,1.09066e-05,1.28629
831,1.09382e-05,1.28167
832,1.09418e-05,1.28216
833,1.09382e-05,1.28318
834,1.09166e-05,1.28351
835,1.0915e-05,1.28549
836,1.09575e-05,1.28127
837,1.09415e-05,1.28031
838,1.09358e-05,1.2823
839,1.09708e-05,1.28115
840,1.09976e-05,1.2775
841,1.09664e-05,1.27979
842,1.10038e-05,1.27667
843,1.09618e-05,1.28338
844,1.098e-05,1.27948
845,1.10136e-05,1.27506
846,1.099e-05,1.27437
847,1.10712e-05,1.27141
848,1.10396e-05,1.2721
849,1.10799e-05,1.2698
850,1.10552e-05,1.27346
851,1.1131e-05,1.26792
852,1.11483e-05,1.26462
853,1.1129e-05,1.2679
854,1.11412e-05,1.26635
855,1.11954e-05,1.26302
856,1.12041e-05,1.26117
857,1.12499e-05,1.25852
858,1.12426e-05,1.25868
859,1.12602e-05,1.25901
860,1.12905e-05,1.25542
861,1.12516e-05,1.25962
862,1.13016e-05,1.25579
863,1.13169e-05,1.25214
864,1.14038e-05,1.24811
865,1.14035e-05,1.24719
866,1.14404e-05,1.24532
867,1.1429e-05,1.2444
868,1.14401e-05,1.24535
869,1.14519e-05,1.24494
870,1.14818e-05,1.24156
871,1.15413e-05,1.23709
872,1.15377e-05,1.23771
873,1.15636e-05,1.23541
874,1.15644e-05,1.23563
875,1.16083e-05,1.23128
876,1.15884e-05,1.23362
877,1.16464e-05,1.22929
878,1.16551e-05,1.22831
879,1.16905e-05,1.2276
880,1.16661e-05,1.22892
881,1.16724e-05,1.2283
882,1.1669e-05,1.23034
883,1.17052e-05,1.22461
884,1.17485e-05,1.22297
885,1.17054e-05,1.22441
886,1.1764e-05,1.22192
887,1.17437e-05,1.22308
888,1.17567e-05,1.22203
889,1.17589e-05,1.22135
890,1.17754e-05,1.22023
891,1.17839e-05,1.21921
892,1.18031e-05,1.21768
893,1.18173e-05,1.21814
894,1.18232e-05,1.21826
895,1.18394e-05,1.21587
896,1.18238e-05,1.21783
897,1.18776e-05,1.21233
898,1.18628e-05,1.21439
899,1.18867e-05,1.21258
900,1.18937e-05,1.2141
901,1.1882e-05,1.21381
902,1.18938e-05,1.21389
903,1.19347e-05,1.20928
904,1.19285e-05,1.21052
905,1.19276e-05,1.2116
906,1.19132e-05,1.21285
907,1.19358e-05,1.20937
908,1.19757e-05,1.20806
909,1.19364e-05,1.21194
910,1.19781e-05,1.20815
911,1.19706e-05,1.20757
912,1.19905e-05,1.20564
913,1.20091e-05,1.2032
914,1.20149e-05,1.20497
915,1.19571e-05,1.20792
916,1.2019e-05,1.20324
917,1.20583e-05,1.20189
918,1.20062e-05,1.20592
919,1.20613e-05,1.20049
920,1.20627e-05,1.19991
921,1.20444e-05,1.20201
922,1.18436e-05,1.21384
923,1.17826e-05,1.22383
924,1.17282e-05,1.2267
925,1.16259e-05,1.23609
926,1.15733e-05,1.23103
927,1.14917e-05,1.24102
928,1.14233e-05,1.24366
929,1.16042e-05,1.23078
930,1.14252e-05,1.2448
931,1.14127e-05,1.24409
932,1.13955e-05,1.24367
