NO,MValue,SValue
106,6.19761e-06,1.79829
107,6.19299e-06,1.79931
108,6.20241e-06,1.79421
109,6.19215e-06,1.7997
110,6.20026e-06,1.79494
111,6.17203e-06,1.80223
112,6.19339e-06,1.7964
113,6.18015e-06,1.79852
114,6.17483e-06,1.80016
115,6.15612e-06,1.80336
116,6.16178e-06,1.80145
117,6.16068e-06,1.80285
118,6.15468e-06,1.79978
119,6.12619e-06,1.8065
120,6.13025e-06,1.80605
121,6.11954e-06,1.80697
122,6.10734e-06,1.81013
123,6.10871e-06,1.80865
124,6.11359e-06,1.80809
125,6.10363e-06,1.81069
126,6.08461e-06,1.81164
127,6.08718e-06,1.81402
128,6.08734e-06,1.81182
129,6.08479e-06,1.81378
130,6.09009e-06,1.81124
131,6.07705e-06,1.81427
132,6.08375e-06,1.81057
133,6.08359e-06,1.81195
134,6.05234e-06,1.82077
135,6.08008e-06,1.81191
136,6.08884e-06,1.81149
137,6.07501e-06,1.81226
138,6.08572e-06,1.81195
139,6.08334e-06,1.81182
140,6.07689e-06,1.81311
141,6.07799e-06,1.81353
142,6.095e-06,1.80894
143,6.07601e-06,1.81339
144,6.08338e-06,1.80906
145,6.07756e-06,1.81153
146,6.08302e-06,1.80959
147,6.09119e-06,1.80706
148,6.0728e-06,1.81313
149,6.08997e-06,1.80682
150,6.073e-06,1.81139
151,6.0834e-06,1.80676
152,6.07947e-06,1.81134
153,6.07649e-06,1.81136
154,6.05617e-06,1.81509
155,6.07544e-06,1.8101
156,6.05666e-06,1.81664
157,6.09208e-06,1.80574
158,6.08529e-06,1.81103
159,6.09104e-06,1.80885
160,6.11167e-06,1.8038
161,6.09573e-06,1.80608
162,6.09406e-06,1.80849
163,6.09216e-06,1.80588
164,6.07784e-06,1.81234
165,6.10681e-06,1.80269
166,6.10711e-06,1.80549
167,6.10261e-06,1.80358
168,6.10281e-06,1.80644
169,6.10465e-06,1.80156
170,6.10401e-06,1.80576
171,6.10336e-06,1.80422
172,6.11187e-06,1.80474
173,6.13026e-06,1.79887
174,6.12543e-06,1.80116
175,6.11462e-06,1.80068
176,6.11474e-06,1.80179
177,6.11373e-06,1.80298
178,6.09882e-06,1.80493
179,6.12215e-06,1.79878
180,6.12791e-06,1.79888
181,6.13189e-06,1.79815
182,6.13606e-06,1.79778
183,6.12621e-06,1.79849
184,6.13413e-06,1.79808
185,6.11361e-06,1.80061
186,6.1175e-06,1.80135
187,6.13371e-06,1.7974
188,6.1253e-06,1.80031
189,6.14357e-06,1.79382
190,6.12848e-06,1.79887
191,6.13322e-06,1.79736
192,6.12434e-06,1.80066
193,6.14384e-06,1.79451
194,6.14259e-06,1.79359
195,6.15099e-06,1.79297
196,6.14072e-06,1.79463
197,6.14028e-06,1.79698
198,6.15086e-06,1.79343
199,6.15852e-06,1.79228
200,6.13857e-06,1.79342
201,6.16556e-06,1.79122
202,6.18015e-06,1.78943
203,6.15441e-06,1.79356
204,6.15755e-06,1.79274
205,6.16476e-06,1.7885
206,6.16939e-06,1.79186
207,6.16312e-06,1.7915
208,6.16375e-06,1.78906
209,6.16582e-06,1.79186
210,6.1595e-06,1.78995
211,6.1789e-06,1.78905
212,6.18653e-06,1.78543
213,6.17336e-06,1.78946
214,6.20474e-06,1.78523
215,6.20232e-06,1.78347
216,6.2123e-06,1.78346
217,6.19607e-06,1.785
218,6.22023e-06,1.78194
219,6.20573e-06,1.78101
220,6.21186e-06,1.78245
221,6.21629e-06,1.77872
222,6.22111e-06,1.78145
223,6.24326e-06,1.77752
224,6.24772e-06,1.77777
225,6.23483e-06,1.77648
226,6.25446e-06,1.77239
227,6.23996e-06,1.77793
228,6.25099e-06,1.7728
229,6.24651e-06,1.77556
230,6.24997e-06,1.77314
231,6.24617e-06,1.77618
232,6.2751e-06,1.76935
233,6.25207e-06,1.77493
234,6.26788e-06,1.77262
235,6.25703e-06,1.7722
236,6.26737e-06,1.77233
237,6.24895e-06,1.77385
238,6.26534e-06,1.77384
239,6.272e-06,1.77019
240,6.2765e-06,1.77052
241,6.27587e-06,1.76814
242,6.28341e-06,1.76829
243,6.29369e-06,1.76503
244,6.29692e-06,1.76645
245,6.29963e-06,1.76516
246,6.30133e-06,1.76593
247,6.30132e-06,1.76462
248,6.31978e-06,1.76118
249,6.33508e-06,1.75836
250,6.31732e-06,1.76326
251,6.32861e-06,1.76039
252,6.31615e-06,1.76147
253,6.33409e-06,1.75932
254,6.33689e-06,1.75939
255,6.35385e-06,1.75631
256,6.34833e-06,1.75643
257,6.35088e-06,1.7568
258,6.35308e-06,1.7553
259,6.34391e-06,1.75874
260,6.36958e-06,1.75005
261,6.36575e-06,1.75227
262,6.329e-06,1.76019
263,6.3529e-06,1.75476
264,6.32894e-06,1.75992
265,6.36474e-06,1.75192
266,6.32591e-06,1.76019
267,6.35139e-06,1.75398
268,6.35526e-06,1.75476
269,6.34193e-06,1.75483
270,6.36514e-06,1.7521
271,6.36213e-06,1.75518
272,6.36957e-06,1.75102
273,6.36252e-06,1.75303
274,6.36882e-06,1.75318
275,6.36875e-06,1.74994
276,6.36624e-06,1.75311
277,6.39094e-06,1.74609
278,6.39119e-06,1.74961
279,6.39287e-06,1.74711
280,6.40607e-06,1.74451
281,6.40452e-06,1.74683
282,6.42905e-06,1.74079
283,6.4193e-06,1.7432
284,6.40205e-06,1.745
285,6.41307e-06,1.74588
286,6.43143e-06,1.73881
287,6.40622e-06,1.74658
288,6.41797e-06,1.74331
289,6.43764e-06,1.73865
290,6.42226e-06,1.74418
291,6.44731e-06,1.73557
292,6.43955e-06,1.73893
293,6.43701e-06,1.74
294,6.45614e-06,1.73711
295,6.44691e-06,1.7391
296,6.45174e-06,1.73509
297,6.45349e-06,1.73737
298,6.45597e-06,1.73397
299,6.45637e-06,1.73355
300,6.46588e-06,1.73484
301,6.4599e-06,1.73528
302,6.45644e-06,1.73613
303,6.46465e-06,1.73364
304,6.44303e-06,1.74032
305,6.48847e-06,1.72817
306,6.47344e-06,1.73472
307,6.49622e-06,1.72981
308,6.49594e-06,1.72862
309,6.48547e-06,1.73272
310,6.50043e-06,1.72664
311,6.47622e-06,1.73381
312,6.4944e-06,1.72844
313,6.49432e-06,1.72751
314,6.5052e-06,1.72826
315,6.49317e-06,1.72988
316,6.49233e-06,1.73119
317,6.51042e-06,1.72448
318,6.51766e-06,1.72384
319,6.50598e-06,1.72882
320,6.51782e-06,1.7241
321,6.52221e-06,1.72308
322,6.50821e-06,1.72793
323,6.53615e-06,1.72285
324,6.54672e-06,1.71755
325,6.54389e-06,1.72051
326,6.521e-06,1.7271
327,6.55726e-06,1.71814
328,6.56178e-06,1.71953
329,6.56034e-06,1.71972
330,6.58317e-06,1.71231
331,6.56042e-06,1.71883
332,6.55864e-06,1.71889
333,6.55753e-06,1.7213
334,6.58475e-06,1.71441
335,6.59036e-06,1.71025
336,6.56676e-06,1.71977
337,6.56274e-06,1.71729
338,6.61301e-06,1.70882
339,6.5907e-06,1.71151
340,6.59085e-06,1.71229
341,6.60076e-06,1.7105
342,6.59391e-06,1.71376
343,6.5887e-06,1.71576
344,6.6049e-06,1.71184
345,6.62619e-06,1.70576
346,6.62589e-06,1.70689
347,6.60314e-06,1.71324
348,6.61775e-06,1.70835
349,6.62565e-06,1.70688
350,6.63385e-06,1.7058
351,6.64453e-06,1.70451
352,6.65563e-06,1.70073
353,6.63869e-06,1.70625
354,6.64625e-06,1.70264
355,6.6475e-06,1.70334
356,6.6546e-06,1.70334
357,6.6579e-06,1.70154
358,6.67147e-06,1.69928
359,6.65853e-06,1.70204
360,6.67203e-06,1.69774
361,6.65922e-06,1.702
362,6.66318e-06,1.69819
363,6.67262e-06,1.69745
364,6.65301e-06,1.70166
365,6.64917e-06,1.70285
366,6.63946e-06,1.70252
367,6.65526e-06,1.70158
368,6.67096e-06,1.69801
369,6.6641e-06,1.70215
370,6.68007e-06,1.69667
371,6.72191e-06,1.69302
372,6.67157e-06,1.70039
373,6.70809e-06,1.69184
374,6.70583e-06,1.69303
375,6.70461e-06,1.69295
376,6.72336e-06,1.69104
377,6.73509e-06,1.68787
378,6.70922e-06,1.69255
379,6.73822e-06,1.68506
380,6.72746e-06,1.6873
381,6.7309e-06,1.6907
382,6.7273e-06,1.69238
383,6.72429e-06,1.68971
384,6.7391e-06,1.6862
385,6.74455e-06,1.68584
386,6.76429e-06,1.68496
387,6.74689e-06,1.68768
388,6.74255e-06,1.68435
389,6.7545e-06,1.68533
390,6.73427e-06,1.68951
391,6.75679e-06,1.68353
392,6.75752e-06,1.68473
393,6.76622e-06,1.68489
394,6.7648e-06,1.68277
395,6.76922e-06,1.68352
396,6.76517e-06,1.68234
397,6.77192e-06,1.68248
398,6.78613e-06,1.68104
399,6.76488e-06,1.68287
400,6.79502e-06,1.67996
401,6.80518e-06,1.67593
402,6.80943e-06,1.67478
403,6.82853e-06,1.67477
404,6.83754e-06,1.67325
405,6.81563e-06,1.6743
406,6.80875e-06,1.67484
407,6.7925e-06,1.68117
408,6.80059e-06,1.67625
409,6.82452e-06,1.67176
410,6.81518e-06,1.67748
411,6.82923e-06,1.67223
412,6.82754e-06,1.67111
413,6.82823e-06,1.67148
414,6.84143e-06,1.67043
415,6.85397e-06,1.66956
416,6.84084e-06,1.67192
417,6.83226e-06,1.6741
418,6.86979e-06,1.66322
419,6.88146e-06,1.66469
420,6.85923e-06,1.66873
421,6.90258e-06,1.66008
422,6.88804e-06,1.66351
423,6.84154e-06,1.67138
424,6.83754e-06,1.67236
425,6.85115e-06,1.66964
426,6.86357e-06,1.66548
427,6.84617e-06,1.6686
428,6.85882e-06,1.66607
429,6.90327e-06,1.65991
430,6.90468e-06,1.66165
431,6.88923e-06,1.66484
432,6.8886e-06,1.66264
433,6.91175e-06,1.66038
434,6.92096e-06,1.65725
435,6.92916e-06,1.65661
436,6.9014e-06,1.66027
437,6.88757e-06,1.66297
438,6.89914e-06,1.66392
439,6.9368e-06,1.65705
440,6.91146e-06,1.6593
441,6.95202e-06,1.65349
442,6.92273e-06,1.65746
443,6.95825e-06,1.65182
444,6.94427e-06,1.65416
445,6.96399e-06,1.65209
446,6.96537e-06,1.65136
447,6.95356e-06,1.6536
448,6.94743e-06,1.65392
449,6.96871e-06,1.65014
450,6.95627e-06,1.65074
451,6.9737e-06,1.64901
452,6.97618e-06,1.64953
453,6.96474e-06,1.6515
454,6.98032e-06,1.64718
455,6.98654e-06,1.64609
456,6.97155e-06,1.65083
457,6.95052e-06,1.65511
458,6.98848e-06,1.64564
459,6.99403e-06,1.645
460,7.00378e-06,1.6436
461,6.99869e-06,1.64574
462,7.02948e-06,1.63923
463,7.02627e-06,1.63873
464,7.01644e-06,1.64457
465,7.02049e-06,1.64087
466,7.03587e-06,1.63999
467,7.00953e-06,1.64555
468,7.0143e-06,1.64429
469,7.04239e-06,1.64214
470,7.03592e-06,1.642
471,7.03361e-06,1.64142
472,7.03963e-06,1.64083
473,7.06398e-06,1.63246
474,7.0576e-06,1.63453
475,7.03922e-06,1.64213
476,7.04501e-06,1.64035
477,7.05584e-06,1.63814
478,7.05031e-06,1.63933
479,7.07101e-06,1.63663
480,7.05275e-06,1.63961
481,7.07231e-06,1.6356
482,7.0979e-06,1.63374
483,7.08683e-06,1.63448
484,7.11087e-06,1.62944
485,7.10174e-06,1.63259
486,7.12786e-06,1.62528
487,7.09874e-06,1.62804
488,7.11803e-06,1.62519
489,7.11742e-06,1.62394
490,7.13269e-06,1.62622
491,7.12719e-06,1.62781
492,7.11718e-06,1.62709
493,7.13835e-06,1.62324
494,7.12612e-06,1.62609
495,7.12253e-06,1.62774
496,7.12693e-06,1.62728
497,7.12427e-06,1.62821
498,7.13265e-06,1.6246
499,7.13701e-06,1.62408
500,7.13888e-06,1.62446
501,7.16043e-06,1.61837
502,7.16556e-06,1.61858
503,7.16239e-06,1.62082
504,7.14043e-06,1.62377
505,7.14372e-06,1.62319
506,7.18977e-06,1.61535
507,7.18066e-06,1.61609
508,7.17952e-06,1.61819
509,7.17622e-06,1.61703
510,7.16262e-06,1.61978
511,7.18735e-06,1.61746
512,7.17261e-06,1.61722
513,7.18185e-06,1.61739
514,7.18716e-06,1.61673
515,7.21699e-06,1.61287
516,7.22036e-06,1.60903
517,7.23799e-06,1.60705
518,7.2048e-06,1.61532
519,7.21832e-06,1.61143
520,7.20513e-06,1.61249
521,7.2398e-06,1.6069
522,7.24638e-06,1.60702
523,7.20885e-06,1.61214
524,7.21901e-06,1.61219
525,7.21302e-06,1.61238
526,7.21891e-06,1.61258
527,7.19329e-06,1.61672
528,7.21383e-06,1.61398
529,7.23889e-06,1.60882
530,7.21667e-06,1.6115
531,7.24336e-06,1.60799
532,7.26055e-06,1.60483
533,7.27616e-06,1.60162
534,7.24438e-06,1.6057
535,7.24753e-06,1.60677
536,7.26853e-06,1.6038
537,7.24739e-06,1.60758
538,7.25288e-06,1.60814
539,7.26491e-06,1.6057
540,7.26011e-06,1.60542
541,7.28808e-06,1.59756
542,7.28466e-06,1.6005
543,7.28748e-06,1.60182
544,7.25978e-06,1.60535
545,7.27826e-06,1.60211
546,7.28158e-06,1.60006
547,7.32307e-06,1.59508
548,7.29573e-06,1.59658
549,7.29777e-06,1.59935
550,7.32921e-06,1.59335
551,7.32078e-06,1.59299
552,7.29684e-06,1.59833
553,7.32691e-06,1.59366
554,7.32251e-06,1.59499
555,7.31388e-06,1.5968
556,7.32556e-06,1.59516
557,7.32053e-06,1.59658
558,7.32077e-06,1.59373
559,7.33403e-06,1.59178
560,7.32633e-06,1.59604
561,7.33845e-06,1.59481
562,7.34679e-06,1.59326
563,7.32573e-06,1.59704
564,7.36619e-06,1.58685
565,7.3466e-06,1.59248
566,7.39582e-06,1.58424
567,7.37743e-06,1.586
568,7.38476e-06,1.58649
569,7.37082e-06,1.58745
570,7.38958e-06,1.58392
571,7.36995e-06,1.58727
572,7.36e-06,1.58984
573,7.37217e-06,1.58931
574,7.37869e-06,1.58987
575,7.38991e-06,1.58628
576,7.39041e-06,1.58733
577,7.38809e-06,1.58814
578,7.41915e-06,1.58183
579,7.40698e-06,1.58301
580,7.43455e-06,1.57963
581,7.44292e-06,1.57621
582,7.42415e-06,1.58009
583,7.40879e-06,1.58119
584,7.43167e-06,1.5786
585,7.44401e-06,1.57685
586,7.42039e-06,1.5787
587,7.47051e-06,1.57258
588,7.46092e-06,1.57444
589,7.48315e-06,1.57235
590,7.47895e-06,1.57246
591,7.49e-06,1.57052
592,7.4756e-06,1.57483
593,7.47145e-06,1.57539
594,7.51207e-06,1.57134
595,7.49136e-06,1.573
596,7.51429e-06,1.56879
597,7.50744e-06,1.56995
598,7.49958e-06,1.57027
599,7.53688e-06,1.56385
600,7.51129e-06,1.56978
601,7.53507e-06,1.56772
602,7.54997e-06,1.56566
603,7.54035e-06,1.5663
604,7.56463e-06,1.56312
605,7.53677e-06,1.56638
606,7.57095e-06,1.56097
607,7.55411e-06,1.56286
608,7.5704e-06,1.56128
609,7.56777e-06,1.56172
610,7.5856e-06,1.5596
611,7.60164e-06,1.55696
612,7.59268e-06,1.55767
613,7.60907e-06,1.55635
614,7.61008e-06,1.55704
615,7.62405e-06,1.5561
616,7.63286e-06,1.55491
617,7.65033e-06,1.5517
618,7.66653e-06,1.5483
619,7.65744e-06,1.55027
620,7.66121e-06,1.55041
621,7.65332e-06,1.55165
622,7.67446e-06,1.54842
623,7.69916e-06,1.54665
624,7.68859e-06,1.54701
625,7.69585e-06,1.54622
626,7.67951e-06,1.54775
627,7.7088e-06,1.54638
628,7.66941e-06,1.55184
629,7.72322e-06,1.54493
630,7.72325e-06,1.54358
631,7.74895e-06,1.54047
632,7.69121e-06,1.5464
633,7.74302e-06,1.54061
634,7.7666e-06,1.53725
635,7.75705e-06,1.53721
636,7.77351e-06,1.53644
637,7.75727e-06,1.53635
638,7.75467e-06,1.53982
639,7.78532e-06,1.53669
640,7.78979e-06,1.53675
641,7.80633e-06,1.53368
642,7.77638e-06,1.53611
643,7.77158e-06,1.53583
644,7.79685e-06,1.53442
645,7.80648e-06,1.53406
646,7.79325e-06,1.53496
647,7.79941e-06,1.53501
648,7.85008e-06,1.528
649,7.82967e-06,1.53078
650,7.83319e-06,1.53057
651,7.83033e-06,1.53232
652,7.86456e-06,1.52784
653,7.88933e-06,1.52454
654,7.85948e-06,1.52264
655,7.87054e-06,1.52352
656,7.85824e-06,1.52576
657,7.86858e-06,1.52429
658,7.86381e-06,1.5264
659,7.89924e-06,1.52312
660,7.88243e-06,1.52479
661,7.93194e-06,1.51753
662,7.9279e-06,1.5162
663,7.93791e-06,1.51603
664,7.94678e-06,1.51752
665,7.95934e-06,1.51652
666,7.90844e-06,1.51965
667,7.95844e-06,1.51322
668,7.92247e-06,1.51929
669,7.96144e-06,1.51642
670,7.93313e-06,1.51756
671,7.9932e-06,1.51054
672,7.97891e-06,1.51294
673,8.00167e-06,1.51037
674,7.98972e-06,1.51348
675,7.99749e-06,1.51173
676,8.0006e-06,1.50686
677,8.00849e-06,1.50701
678,8.03908e-06,1.50397
679,8.01582e-06,1.50781
680,8.01362e-06,1.50924
681,8.01653e-06,1.50635
682,8.02461e-06,1.50494
683,8.04461e-06,1.50497
684,8.03916e-06,1.50691
685,7.99163e-06,1.50917
686,8.07067e-06,1.49999
687,8.07788e-06,1.50164
688,8.09067e-06,1.50082
689,8.07912e-06,1.50127
690,8.09505e-06,1.49685
691,8.07536e-06,1.50088
692,8.05146e-06,1.50417
693,8.08681e-06,1.50056
694,8.07044e-06,1.5004
695,8.10967e-06,1.4943
696,8.09085e-06,1.49884
697,8.09643e-06,1.49788
698,8.11231e-06,1.49855
699,8.14103e-06,1.49169
700,8.13943e-06,1.4923
701,8.14938e-06,1.49458
702,8.14207e-06,1.49103
703,8.16711e-06,1.48997
704,8.15472e-06,1.49235
705,8.15506e-06,1.49178
706,8.16701e-06,1.49154
707,8.19498e-06,1.48643
708,8.20384e-06,1.48611
709,8.18418e-06,1.48884
710,8.18908e-06,1.48817
711,8.19172e-06,1.48656
712,8.19931e-06,1.48609
713,8.15807e-06,1.49285
714,8.2017e-06,1.48767
715,8.18566e-06,1.48671
716,8.21067e-06,1.48584
717,8.21107e-06,1.48616
718,8.22425e-06,1.48481
719,8.19899e-06,1.48652
720,8.21749e-06,1.48461
721,8.26201e-06,1.47933
722,8.24423e-06,1.4814
723,8.26025e-06,1.48129
724,8.29428e-06,1.47548
725,8.26407e-06,1.47991
726,8.27903e-06,1.47806
727,8.26152e-06,1.47788
728,8.26265e-06,1.47725
729,8.23965e-06,1.48376
730,8.31003e-06,1.47194
731,8.32557e-06,1.47059
732,8.31862e-06,1.47296
733,8.27986e-06,1.47632
734,8.31931e-06,1.471
735,8.31733e-06,1.47301
736,8.32832e-06,1.471
737,8.33253e-06,1.47153
738,8.32549e-06,1.47086
739,8.34994e-06,1.46541
740,8.34653e-06,1.46962
741,8.36262e-06,1.46796
742,8.34978e-06,1.47132
743,8.3819e-06,1.4644
744,8.38387e-06,1.46667
745,8.38611e-06,1.46697
746,8.37174e-06,1.46785
747,8.38618e-06,1.46371
748,8.37979e-06,1.46575
749,8.37976e-06,1.46301
750,8.38114e-06,1.46595
751,8.38924e-06,1.46604
752,8.38545e-06,1.46258
753,8.39103e-06,1.46252
754,8.40451e-06,1.4632
755,8.41502e-06,1.46123
756,8.42254e-06,1.46253
757,8.42782e-06,1.45903
758,8.41071e-06,1.4632
759,8.45148e-06,1.45736
760,8.42379e-06,1.46156
761,8.46868e-06,1.4535
762,8.47441e-06,1.45279
763,8.44943e-06,1.46004
764,8.49235e-06,1.45284
765,8.47956e-06,1.45308
766,8.48072e-06,1.45437
767,8.43558e-06,1.45925
768,8.47736e-06,1.45345
769,8.47381e-06,1.45394
770,8.50399e-06,1.45139
771,8.48561e-06,1.45398
772,8.51319e-06,1.45088
773,8.51496e-06,1.45029
774,8.51252e-06,1.45198
775,8.53096e-06,1.44759
776,8.53092e-06,1.44978
777,8.51985e-06,1.4514
778,8.5288e-06,1.44816
779,8.537e-06,1.44942
780,8.54417e-06,1.44443
781,8.55021e-06,1.44533
782,8.53252e-06,1.44974
783,8.54883e-06,1.44473
784,8.57529e-06,1.44379
785,8.53822e-06,1.44712
786,8.55115e-06,1.44427
787,8.55599e-06,1.44746
788,8.58187e-06,1.44291
789,8.56329e-06,1.44604
790,8.57114e-06,1.44397
791,8.56519e-06,1.44528
792,8.60202e-06,1.43909
793,8.61739e-06,1.43901
794,8.59396e-06,1.44201
795,8.61586e-06,1.43989
796,8.59861e-06,1.44265
797,8.61884e-06,1.43864
798,8.62277e-06,1.43931
799,8.62076e-06,1.44021
800,8.62582e-06,1.43645
801,8.65879e-06,1.43492
802,8.64863e-06,1.4346
803,8.6562e-06,1.43451
804,8.64397e-06,1.43513
805,8.65772e-06,1.43575
806,8.6651e-06,1.43148
807,8.6364e-06,1.43723
808,8.63515e-06,1.43567
809,8.65131e-06,1.43532
810,8.66485e-06,1.43232
811,8.66468e-06,1.43479
812,8.67863e-06,1.43191
813,8.68813e-06,1.43298
814,8.71193e-06,1.42482
815,8.71659e-06,1.42981
816,8.70196e-06,1.43134
817,8.71522e-06,1.42647
818,8.72644e-06,1.4268
819,8.72759e-06,1.42555
820,8.74165e-06,1.42555
821,8.7478e-06,1.42282
822,8.75413e-06,1.42536
823,8.74799e-06,1.42182
824,8.74581e-06,1.42537
825,8.78193e-06,1.42065
826,8.7387e-06,1.42624
827,8.7869e-06,1.42039
828,8.75352e-06,1.42485
829,8.79499e-06,1.42006
830,8.78241e-06,1.41874
831,8.78967e-06,1.42098
832,8.77054e-06,1.42156
833,8.78118e-06,1.42265
834,8.80864e-06,1.41678
835,8.82664e-06,1.41647
836,8.80829e-06,1.41679
837,8.80727e-06,1.41908
838,8.81291e-06,1.41735
839,8.81672e-06,1.41925
840,8.82381e-06,1.41802
841,8.84368e-06,1.41429
842,8.84779e-06,1.41484
843,8.8341e-06,1.41507
844,8.84658e-06,1.4154
845,8.83972e-06,1.41417
846,8.85438e-06,1.41499
847,8.83219e-06,1.41449
848,8.88622e-06,1.41027
849,8.85689e-06,1.41198
850,8.85589e-06,1.41296
851,8.85619e-06,1.41103
852,8.88086e-06,1.41013
853,8.86884e-06,1.4119
854,8.88699e-06,1.40966
855,8.89141e-06,1.40846
856,8.87533e-06,1.40924
857,8.90047e-06,1.40574
858,8.90289e-06,1.40939
859,8.91707e-06,1.40489
860,8.90284e-06,1.40792
861,8.90405e-06,1.40858
862,8.93059e-06,1.40155
863,8.93573e-06,1.4054
864,8.93943e-06,1.40473
865,8.93007e-06,1.40447
866,8.93973e-06,1.40399
867,8.94895e-06,1.40375
868,8.98006e-06,1.39961
869,8.96523e-06,1.40245
870,8.95979e-06,1.40277
871,8.96021e-06,1.40147
872,8.94888e-06,1.40477
873,9.00491e-06,1.39638
874,8.99189e-06,1.3998
875,9.01984e-06,1.39533
876,8.99879e-06,1.39724
877,8.99556e-06,1.39961
878,8.99239e-06,1.3972
879,9.03318e-06,1.39566
880,9.00171e-06,1.39741
881,9.01948e-06,1.39666
882,9.01267e-06,1.39623
883,9.04598e-06,1.39266
884,9.00715e-06,1.3971
885,9.05346e-06,1.3932
886,9.02643e-06,1.39365
887,9.04258e-06,1.39526
888,9.02674e-06,1.39545
889,9.03828e-06,1.39303
890,9.05089e-06,1.39384
891,9.07706e-06,1.39081
892,9.07326e-06,1.39135
893,9.06237e-06,1.3886
894,9.05917e-06,1.39335
895,9.09238e-06,1.38886
896,9.09435e-06,1.38862
897,9.11412e-06,1.38647
898,9.11394e-06,1.38722
899,9.10865e-06,1.38868
900,9.11589e-06,1.38616
901,9.13739e-06,1.38435
902,9.13912e-06,1.38557
903,9.14089e-06,1.38374
904,9.11873e-06,1.38583
905,9.14025e-06,1.38344
906,9.14165e-06,1.38186
907,9.12657e-06,1.38574
908,9.15368e-06,1.38092
909,9.14494e-06,1.38256
910,9.17124e-06,1.3793
911,9.17492e-06,1.37813
912,9.17579e-06,1.38147
913,9.15537e-06,1.3795
914,9.17693e-06,1.38127
915,9.18571e-06,1.37843
916,9.18325e-06,1.37895
917,9.20717e-06,1.37759
918,9.2103e-06,1.37434
919,9.22064e-06,1.37603
920,9.22556e-06,1.37377
921,9.21129e-06,1.3764
922,9.24849e-06,1.37357
923,9.23701e-06,1.37118
924,9.24029e-06,1.37296
925,9.23556e-06,1.37396
926,9.25299e-06,1.3708
927,9.2691e-06,1.3699
928,9.27402e-06,1.36769
929,9.26148e-06,1.37237
930,9.25048e-06,1.37356
931,9.29378e-06,1.36793
932,9.29994e-06,1.36692
933,9.29283e-06,1.36662
