NO,MValue,SValue
355.0,-0.00,1.35
356.0,-0.00,0.34
357.0,-0.00,0.18
358.0,-0.00,1.32
359.0,-0.00,0.40
360.0,-0.00,0.15
361.0,-0.00,1.17
362.0,-0.00,1.42
363.0,-0.00,0.26
364.0,-0.00,0.47
365.0,-0.00,1.03
366.0,-0.00,0.74
367.0,-0.00,0.05
368.0,-0.00,0.06
369.0,-0.00,1.34
370.0,-0.00,1.39
371.0,-0.00,0.29
372.0,-0.00,0.12
373.0,-0.00,0.16
374.0,-0.00,1.51
375.0,-0.00,0.67
376.0,-0.00,0.74
377.0,-0.00,0.14
378.0,-0.00,0.69
379.0,-0.00,0.63
380.0,-0.00,0.43
381.0,-0.00,0.59
382.0,-0.00,0.62
383.0,-0.00,0.41
384.0,-0.00,0.73
385.0,-0.00,0.51
386.0,-0.00,0.39
387.0,-0.00,0.72
388.0,-0.00,0.40
389.0,-0.00,0.50
390.0,-0.00,0.72
391.0,-0.00,0.40
392.0,-0.00,0.52
393.0,-0.00,0.56
394.0,-0.00,0.41
395.0,-0.00,0.50
396.0,-0.00,0.75
397.0,-0.00,0.54
398.0,-0.00,0.47
399.0,-0.00,0.46
400.0,-0.00,0.54
401.0,-0.00,0.33
402.0,-0.00,0.90
403.0,-0.00,0.15
404.0,-0.00,0.86
405.0,-0.00,0.18
406.0,-0.00,0.61
407.0,-0.00,0.83
408.0,-0.00,1.20
409.0,-0.00,0.15
410.0,-0.00,0.40
411.0,-0.00,0.16
412.0,-0.00,0.45
413.0,-0.00,0.15
414.0,-0.00,0.35
415.0,-0.00,0.16
416.0,-0.00,0.23
417.0,-0.00,0.46
418.0,-0.00,0.17
419.0,-0.00,0.51
420.0,-0.00,1.40
421.0,-0.00,0.96
422.0,-0.00,0.77
423.0,-0.00,0.19
424.0,-0.00,0.17
425.0,-0.00,0.75
426.0,-0.00,0.75
427.0,-0.00,1.10
428.0,-0.00,0.17
429.0,-0.00,0.18
430.0,-0.00,0.78
431.0,-0.00,1.66
432.0,-0.00,1.50
433.0,-0.00,0.31
434.0,-0.00,0.18
435.0,-0.00,1.40
436.0,-0.00,0.57
437.0,-0.00,0.18
438.0,-0.00,1.60
439.0,-0.00,0.97
440.0,-0.00,0.13
441.0,-0.00,0.09
442.0,-0.00,0.41
443.0,-0.00,1.72
444.0,-0.00,1.76
445.0,-0.00,0.23
446.0,-0.00,0.91
447.0,-0.00,0.19
448.0,-0.00,1.60
449.0,-0.00,0.46
450.0,-0.00,0.20
451.0,-0.00,0.09
452.0,-0.00,0.25
453.0,-0.00,0.21
454.0,-0.00,0.09
455.0,-0.00,0.56
456.0,-0.00,1.86
457.0,-0.00,0.10
458.0,-0.00,0.93
459.0,-0.00,0.21
460.0,-0.00,1.41
461.0,-0.00,0.14
462.0,-0.00,1.81
463.0,-0.00,1.04
464.0,-0.00,0.12
465.0,-0.00,1.44
466.0,-0.00,0.94
467.0,-0.00,0.10
468.0,-0.00,0.36
469.0,-0.00,0.57
470.0,-0.00,0.28
471.0,-0.00,2.07
472.0,-0.00,0.22
473.0,-0.00,1.76
474.0,-0.00,0.63
475.0,-0.00,0.55
476.0,-0.00,0.38
477.0,-0.00,0.17
478.0,-0.00,0.47
479.0,-0.00,1.70
480.0,-0.00,0.36
481.0,-0.00,1.27
482.0,-0.00,0.32
483.0,-0.00,0.40
484.0,-0.00,1.28
485.0,-0.00,1.12
486.0,-0.00,0.03
487.0,-0.00,0.15
488.0,-0.00,0.55
489.0,-0.00,0.96
490.0,-0.00,1.48
491.0,-0.00,0.70
492.0,-0.00,0.15
493.0,-0.00,0.13
494.0,-0.00,0.56
495.0,-0.00,1.10
496.0,-0.00,1.45
497.0,-0.00,0.11
498.0,-0.00,0.59
499.0,-0.00,1.07
500.0,-0.00,0.13
501.0,-0.00,0.79
502.0,-0.00,0.19
503.0,-0.00,0.55
504.0,-0.00,0.98
505.0,-0.00,0.69
506.0,-0.00,0.44
507.0,-0.00,0.51
508.0,-0.00,0.07
509.0,-0.00,1.25
510.0,-0.00,0.48
511.0,-0.00,1.18
512.0,-0.00,0.30
513.0,-0.00,0.26
514.0,-0.00,0.50
515.0,-0.00,1.17
516.0,-0.00,0.61
517.0,-0.00,1.44
518.0,-0.00,0.13
519.0,-0.00,1.40
520.0,-0.00,0.14
521.0,-0.00,0.36
522.0,-0.00,0.96
523.0,-0.00,0.14
524.0,-0.00,0.75
525.0,-0.00,0.23
526.0,-0.00,0.29
527.0,-0.00,1.11
528.0,-0.00,0.06
529.0,-0.00,0.22
530.0,-0.00,1.00
531.0,-0.00,1.74
532.0,-0.00,1.28
533.0,-0.00,0.46
534.0,-0.00,0.35
535.0,-0.00,0.50
536.0,-0.00,1.51
537.0,-0.00,1.66
538.0,-0.00,1.22
539.0,-0.00,0.65
540.0,-0.00,0.26
541.0,-0.00,0.27
542.0,-0.00,1.49
543.0,-0.00,0.59
544.0,-0.00,0.24
545.0,-0.00,1.94
546.0,-0.00,0.42
547.0,-0.00,1.18
548.0,-0.00,0.60
549.0,-0.00,0.34
550.0,-0.00,0.19
551.0,-0.00,1.40
552.0,-0.00,1.73
553.0,-0.00,0.10
554.0,-0.00,0.49
555.0,-0.00,0.31
556.0,-0.00,0.74
557.0,-0.00,1.53
558.0,-0.00,1.15
559.0,-0.00,1.85
560.0,-0.00,0.13
561.0,-0.00,1.42
562.0,-0.00,0.13
563.0,-0.00,0.21
564.0,-0.00,0.15
565.0,-0.00,0.28
566.0,-0.00,0.76
567.0,-0.00,0.46
568.0,-0.00,1.34
569.0,-0.00,0.52
570.0,-0.00,1.56
571.0,-0.00,0.21
572.0,-0.00,0.35
573.0,-0.00,0.27
574.0,-0.00,0.87
575.0,-0.00,0.56
576.0,-0.00,1.56
577.0,-0.00,0.16
578.0,-0.00,0.16
579.0,-0.00,0.68
580.0,-0.00,1.07
581.0,-0.00,0.14
582.0,-0.00,1.25
583.0,-0.00,0.63
584.0,-0.00,0.66
585.0,-0.00,0.15
586.0,-0.00,0.62
587.0,-0.00,0.17
588.0,-0.00,1.20
589.0,-0.00,0.16
590.0,-0.00,1.47
591.0,-0.00,0.44
592.0,-0.00,0.40
593.0,-0.00,1.56
594.0,-0.00,0.38
595.0,-0.00,0.12
596.0,-0.00,0.39
597.0,-0.00,1.60
598.0,-0.00,1.68
599.0,-0.00,2.05
600.0,-0.00,1.53
601.0,-0.00,1.36
602.0,-0.00,0.34
603.0,-0.00,0.28
604.0,-0.00,1.05
605.0,-0.00,0.37
606.0,-0.00,1.01
607.0,-0.00,0.07
608.0,-0.00,1.20
609.0,-0.00,0.83
610.0,-0.00,0.10
611.0,-0.00,1.23
612.0,-0.00,1.07
613.0,-0.00,0.59
614.0,-0.00,0.38
615.0,-0.00,0.14
616.0,-0.00,1.11
617.0,-0.00,0.93
618.0,-0.00,0.08
619.0,-0.00,1.33
620.0,-0.00,0.55
621.0,-0.00,0.88
622.0,-0.00,0.28
623.0,-0.00,0.65
624.0,-0.00,0.21
625.0,-0.00,1.16
626.0,-0.00,0.09
627.0,-0.00,0.58
628.0,-0.00,1.35
629.0,-0.00,0.06
630.0,-0.00,0.41
631.0,-0.00,1.48
632.0,-0.00,1.02
633.0,-0.00,0.21
634.0,-0.00,0.12
635.0,-0.00,0.18
636.0,-0.00,0.26
637.0,-0.00,0.38
638.0,-0.00,0.49
639.0,-0.00,0.55
640.0,-0.00,0.61
641.0,-0.00,0.67
642.0,-0.00,0.72
643.0,-0.00,0.81
644.0,-0.00,0.81
645.0,-0.00,0.62
646.0,-0.00,0.44
647.0,-0.00,0.19
648.0,-0.00,0.08
649.0,-0.00,0.89
650.0,-0.00,1.60
651.0,-0.00,0.39
652.0,-0.00,0.16
653.0,-0.00,1.38
654.0,-0.00,0.18
655.0,-0.00,1.62
656.0,-0.00,0.08
657.0,-0.00,1.30
658.0,-0.00,0.12
659.0,-0.00,0.31
660.0,-0.00,1.57
661.0,-0.00,0.19
662.0,-0.00,0.17
663.0,-0.00,0.46
664.0,-0.00,1.13
665.0,-0.00,0.54
666.0,-0.00,1.02
667.0,-0.00,1.44
668.0,-0.00,0.55
669.0,-0.00,0.79
670.0,-0.00,0.25
671.0,-0.00,0.47
672.0,-0.00,0.18
673.0,-0.00,0.28
674.0,-0.00,0.57
675.0,-0.00,1.12
676.0,-0.00,0.29
677.0,-0.00,0.54
678.0,-0.00,0.15
679.0,-0.00,0.38
680.0,-0.00,0.80
681.0,-0.00,0.40
682.0,-0.00,0.93
683.0,-0.00,0.83
684.0,-0.00,1.15
685.0,-0.00,0.17
686.0,-0.00,0.48
687.0,-0.00,0.21
688.0,-0.00,0.17
