NO,MValue,SValue
278,8.03,1.20
279,8.04,1.20
280,8.04,1.20
281,8.05,1.20
282,8.05,1.20
283,8.05,1.20
284,8.07,1.20
285,8.06,1.20
286,8.06,1.21
287,8.08,1.20
288,8.08,1.20
289,8.10,1.20
290,8.10,1.20
291,8.12,1.20
292,8.11,1.20
293,8.11,1.20
294,8.11,1.20
295,8.12,1.20
296,8.14,1.20
297,8.13,1.20
298,8.13,1.20
299,8.15,1.20
300,8.15,1.20
301,8.16,1.20
302,8.16,1.20
303,8.15,1.20
304,8.16,1.20
305,8.15,1.20
306,8.18,1.20
307,8.18,1.20
308,8.19,1.20
309,8.19,1.20
310,8.19,1.20
311,8.18,1.20
312,8.19,1.20
313,8.21,1.20
314,8.19,1.20
315,8.22,1.20
316,8.20,1.20
317,8.23,1.20
318,8.22,1.20
319,8.24,1.20
320,8.23,1.20
321,8.22,1.20
322,8.22,1.20
323,8.26,1.19
324,8.25,1.20
325,8.25,1.19
326,8.25,1.20
327,8.25,1.19
328,8.26,1.20
329,8.27,1.19
330,8.28,1.19
331,8.27,1.20
332,8.29,1.19
333,8.29,1.19
334,8.29,1.19
335,8.30,1.19
336,8.31,1.19
337,8.31,1.19
338,8.32,1.19
339,8.30,1.19
340,8.31,1.19
341,8.32,1.19
342,8.33,1.19
343,8.33,1.19
344,8.33,1.19
345,8.34,1.19
346,8.34,1.19
347,8.36,1.19
348,8.37,1.19
349,8.36,1.19
350,8.36,1.19
351,8.38,1.19
352,8.39,1.19
353,8.40,1.19
354,8.40,1.19
355,8.40,1.19
356,8.42,1.19
357,8.41,1.19
358,8.41,1.19
359,8.43,1.19
360,8.43,1.19
361,8.44,1.19
362,8.44,1.19
363,8.46,1.18
364,8.45,1.18
365,8.42,1.19
366,8.45,1.19
367,8.46,1.19
368,8.46,1.18
369,8.48,1.18
370,8.48,1.18
371,8.47,1.18
372,8.49,1.18
373,8.47,1.18
374,8.50,1.18
375,8.49,1.18
376,8.50,1.18
377,8.49,1.18
378,8.48,1.19
379,8.52,1.18
380,8.53,1.18
381,8.53,1.18
382,8.54,1.18
383,8.54,1.18
384,8.55,1.18
385,8.55,1.18
386,8.56,1.18
387,8.56,1.18
388,8.56,1.18
389,8.56,1.18
390,8.57,1.18
391,8.57,1.18
392,8.57,1.18
393,8.56,1.18
394,8.55,1.18
395,8.55,1.18
396,8.56,1.18
397,8.58,1.18
398,8.57,1.18
399,8.60,1.18
400,8.61,1.18
401,8.62,1.18
402,8.62,1.18
403,8.62,1.17
404,8.60,1.18
405,8.61,1.18
406,8.62,1.18
407,8.66,1.17
408,8.64,1.17
409,8.63,1.17
410,8.63,1.18
411,8.65,1.17
412,8.65,1.17
413,8.65,1.17
414,8.65,1.17
415,8.66,1.17
416,8.67,1.17
417,8.69,1.17
418,8.66,1.17
419,8.67,1.17
420,8.68,1.17
421,8.64,1.18
422,8.69,1.17
423,8.68,1.17
424,8.70,1.17
425,8.73,1.17
426,8.72,1.17
427,8.72,1.17
428,8.74,1.17
429,8.76,1.17
430,8.76,1.17
431,8.75,1.17
432,8.76,1.16
433,8.76,1.17
434,8.77,1.17
435,8.78,1.17
436,8.78,1.16
437,8.78,1.16
438,8.77,1.16
439,8.78,1.16
440,8.74,1.17
441,8.79,1.17
442,8.79,1.17
443,8.81,1.16
444,8.82,1.16
445,8.80,1.16
446,8.76,1.17
447,8.81,1.16
448,8.82,1.16
449,8.83,1.16
450,8.84,1.16
451,8.83,1.17
452,8.85,1.16
453,8.84,1.16
454,8.86,1.16
455,8.87,1.16
456,8.88,1.16
457,8.89,1.16
458,8.90,1.16
459,8.90,1.16
460,8.91,1.16
461,8.91,1.16
462,8.92,1.16
463,8.95,1.15
464,8.93,1.16
465,8.95,1.15
466,8.94,1.15
467,8.93,1.16
468,8.92,1.16
469,8.95,1.16
470,8.97,1.15
471,8.98,1.15
472,8.99,1.15
473,8.99,1.15
474,9.00,1.15
475,9.01,1.15
476,8.97,1.15
477,8.98,1.15
478,8.98,1.15
479,8.96,1.15
480,8.98,1.15
481,9.00,1.15
482,9.02,1.15
483,9.02,1.15
484,9.02,1.15
485,9.03,1.15
486,9.05,1.15
487,9.05,1.15
488,9.05,1.15
489,9.06,1.15
490,9.07,1.15
491,9.06,1.15
492,9.07,1.15
493,9.07,1.15
494,9.09,1.15
495,9.10,1.14
496,9.10,1.14
497,9.10,1.15
498,9.09,1.15
499,9.11,1.14
500,9.13,1.14
501,9.14,1.14
502,9.13,1.14
503,9.14,1.14
504,9.14,1.14
505,9.14,1.14
506,9.15,1.14
507,9.14,1.14
508,9.15,1.14
509,9.15,1.14
510,9.19,1.14
511,9.21,1.14
512,9.21,1.14
513,9.20,1.14
514,9.20,1.14
515,9.22,1.14
516,9.24,1.14
517,9.24,1.14
518,9.25,1.13
519,9.24,1.13
520,9.25,1.14
521,9.28,1.13
522,9.28,1.13
523,9.27,1.13
524,9.30,1.13
525,9.31,1.13
526,9.30,1.13
527,9.31,1.13
528,9.30,1.13
529,9.31,1.13
530,9.34,1.13
531,9.32,1.13
532,9.32,1.13
533,9.33,1.13
534,9.33,1.13
535,9.32,1.13
536,9.33,1.13
537,9.34,1.13
538,9.35,1.13
539,9.38,1.13
540,9.37,1.13
541,9.37,1.13
542,9.36,1.13
543,9.37,1.13
544,9.40,1.13
545,9.38,1.13
546,9.41,1.12
547,9.40,1.12
548,9.41,1.12
549,9.41,1.12
550,9.44,1.12
551,9.46,1.12
552,9.45,1.12
553,9.43,1.12
554,9.44,1.12
555,9.46,1.12
556,9.46,1.12
557,9.48,1.12
558,9.47,1.12
559,9.49,1.12
560,9.49,1.12
561,9.50,1.12
562,9.49,1.12
563,9.50,1.12
564,9.49,1.12
565,9.49,1.12
566,9.51,1.12
567,9.51,1.12
568,9.53,1.12
569,9.54,1.12
570,9.54,1.12
571,9.54,1.11
572,9.58,1.11
573,9.56,1.11
574,9.56,1.11
575,9.57,1.11
576,9.57,1.11
577,9.56,1.11
578,9.60,1.11
579,9.59,1.11
580,9.59,1.11
581,9.59,1.11
582,9.61,1.11
583,9.64,1.11
584,9.63,1.11
585,9.64,1.11
586,9.65,1.11
587,9.62,1.11
588,9.66,1.11
589,9.68,1.10
590,9.67,1.11
591,9.68,1.10
592,9.67,1.11
593,9.70,1.10
594,9.70,1.11
595,9.69,1.10
596,9.69,1.10
597,9.72,1.10
598,9.72,1.10
599,9.73,1.10
600,9.73,1.10
601,9.74,1.10
602,9.75,1.10
603,9.75,1.10
604,9.76,1.10
605,9.78,1.10
606,9.76,1.10
607,9.76,1.10
608,9.76,1.10
609,9.77,1.10
610,9.79,1.10
611,9.80,1.09
612,9.78,1.10
613,9.80,1.10
614,9.80,1.09
615,9.80,1.09
616,9.82,1.09
617,9.82,1.10
618,9.84,1.09
619,9.83,1.09
620,9.85,1.09
621,9.86,1.09
622,9.86,1.09
623,9.87,1.09
624,9.89,1.09
625,9.88,1.09
626,9.88,1.09
627,9.90,1.09
628,9.90,1.09
629,9.90,1.09
630,9.92,1.09
631,9.92,1.09
632,9.92,1.09
633,9.93,1.09
634,9.95,1.09
635,9.94,1.09
636,9.96,1.09
637,9.95,1.09
638,9.94,1.09
639,9.97,1.09
640,9.96,1.09
641,9.96,1.09
642,9.97,1.09
643,9.98,1.09
644,9.97,1.09
645,10.00,1.08
646,9.99,1.08
647,10.02,1.08
648,10.02,1.08
649,10.01,1.08
650,10.02,1.08
651,10.04,1.08
652,10.03,1.08
653,10.04,1.08
654,10.04,1.08
655,10.05,1.08
656,10.06,1.08
657,10.07,1.08
658,10.07,1.08
659,10.07,1.08
660,10.07,1.08
661,10.09,1.08
662,10.09,1.08
663,10.09,1.08
664,10.11,1.08
665,10.12,1.08
666,10.11,1.08
667,10.13,1.07
668,10.12,1.08
669,10.13,1.08
670,10.15,1.07
671,10.15,1.07
672,10.17,1.07
673,10.17,1.07
674,10.16,1.07
675,10.18,1.07
676,10.17,1.07
677,10.18,1.07
678,10.17,1.07
679,10.18,1.07
680,10.18,1.07
681,10.18,1.07
682,10.17,1.07
683,10.18,1.07
684,10.19,1.07
685,10.21,1.07
686,10.19,1.07
687,10.22,1.07
688,10.21,1.07
689,10.22,1.07
690,10.23,1.07
691,10.24,1.07
692,10.25,1.07
693,10.24,1.07
694,10.25,1.07
695,10.26,1.07
696,10.25,1.07
697,10.27,1.07
698,10.27,1.07
699,10.25,1.07
700,10.27,1.07
701,10.27,1.07
702,10.27,1.07
703,10.29,1.07
704,10.26,1.07
705,10.28,1.07
706,10.28,1.07
707,10.27,1.07
708,10.27,1.07
709,10.28,1.07
710,10.27,1.07
711,10.29,1.07
712,10.29,1.07
713,10.29,1.07
714,10.28,1.07
715,10.29,1.07
716,10.29,1.07
717,10.29,1.07
718,10.29,1.07
719,10.29,1.07
720,10.24,1.07
721,10.29,1.07
722,10.27,1.07
723,10.26,1.07
724,10.27,1.07
725,10.28,1.07
726,10.28,1.07
727,10.27,1.07
728,10.26,1.07
729,10.28,1.07
730,10.27,1.07
731,10.25,1.07
732,10.26,1.07
733,10.23,1.07
734,10.26,1.07
735,10.25,1.07
736,10.24,1.07
737,10.24,1.07
738,10.24,1.07
739,10.22,1.08
740,10.24,1.07
741,10.23,1.07
742,10.23,1.08
743,10.25,1.07
744,10.24,1.07
745,10.22,1.08
746,10.20,1.08
747,10.21,1.08
748,10.20,1.08
749,10.21,1.08
750,10.21,1.08
751,10.22,1.08
752,10.21,1.08
753,10.20,1.08
754,10.18,1.08
755,10.17,1.08
756,10.17,1.08
757,10.15,1.08
758,10.18,1.08
759,10.17,1.08
760,10.17,1.08
761,10.15,1.08
762,10.14,1.08
763,10.14,1.08
764,10.14,1.08
765,10.13,1.09
766,10.14,1.08
767,10.14,1.08
768,10.13,1.08
769,10.13,1.09
770,10.13,1.09
771,10.12,1.09
772,10.11,1.09
773,10.12,1.09
774,10.11,1.09
775,10.09,1.09
776,10.11,1.09
777,10.10,1.09
778,10.09,1.09
779,10.08,1.09
780,10.10,1.09
781,10.09,1.09
782,10.09,1.09
783,10.07,1.09
784,10.08,1.09
785,10.09,1.09
786,10.08,1.09
787,10.08,1.09
788,10.07,1.09
789,10.07,1.09
790,10.07,1.09
791,10.05,1.09
792,10.04,1.09
793,10.04,1.09
794,10.01,1.10
795,10.03,1.10
796,10.04,1.10
797,10.04,1.10
798,10.04,1.10
799,10.04,1.09
800,10.03,1.10
801,10.03,1.10
802,10.05,1.10
803,10.05,1.10
804,10.06,1.10
805,10.04,1.10
806,10.02,1.10
807,10.03,1.10
808,10.02,1.10
809,10.03,1.10
810,10.03,1.10
811,10.05,1.10
812,10.03,1.10
813,10.01,1.10
814,10.03,1.10
815,10.01,1.10
816,10.01,1.10
817,10.01,1.10
818,10.01,1.10
819,9.98,1.10
820,9.99,1.10
821,9.96,1.11
822,9.96,1.11
823,9.95,1.11
824,9.95,1.11
825,9.97,1.11
826,9.95,1.11
827,9.95,1.11
828,9.97,1.11
829,9.96,1.11
830,9.95,1.11
831,10.02,1.10
832,10.01,1.11
833,10.00,1.10
834,9.98,1.11
835,9.95,1.11
836,9.97,1.11
837,9.95,1.11
838,9.89,1.12
839,9.89,1.12
840,9.89,1.12
841,9.90,1.12
842,9.93,1.11
843,9.93,1.11
844,10.00,1.11
845,9.98,1.11
846,9.91,1.12
847,9.94,1.11
848,9.90,1.12
849,9.94,1.12
850,9.91,1.12
851,9.94,1.12
852,9.90,1.12
853,9.85,1.12
854,9.87,1.12
855,9.87,1.12
856,9.82,1.13
857,9.83,1.13
858,9.79,1.13
859,9.98,1.12
860,10.08,1.11
861,10.08,1.11
862,9.95,1.12
863,9.97,1.12
864,9.91,1.12
865,9.92,1.12
866,9.89,1.12
867,9.88,1.13
868,9.98,1.12
869,10.00,1.12
870,10.10,1.11
871,10.09,1.11
872,10.22,1.10
873,10.35,1.09
874,10.58,1.07
875,10.70,1.06
876,10.75,1.06
877,10.80,1.05
878,10.90,1.04
879,11.01,1.04
880,11.12,1.03
881,11.25,1.02
882,11.31,1.01
883,11.37,1.01
884,11.47,1.00
885,11.52,1.00
886,11.57,0.99
887,11.62,0.99
888,11.65,0.99
889,11.71,0.98
890,11.77,0.98
891,11.83,0.98
892,11.92,0.97
893,11.97,0.97
894,12.02,0.96
895,12.08,0.96
896,12.16,0.95
897,12.23,0.95
898,12.31,0.95
899,12.44,0.94
900,12.58,0.93
901,12.72,0.92
902,12.80,0.92
903,12.90,0.91
904,12.96,0.91
905,13.02,0.90
906,13.10,0.90
907,13.09,0.90
908,12.88,0.91
909,12.81,0.92
910,12.86,0.92
911,12.90,0.91
912,12.88,0.91
913,12.95,0.91
914,13.02,0.91
915,13.07,0.90
916,13.06,0.90
917,13.03,0.91
918,13.03,0.91
919,13.11,0.90
920,13.09,0.90
921,13.08,0.90
922,13.18,0.90
923,13.14,0.90
924,13.13,0.90
925,13.12,0.90
926,13.10,0.90
927,13.09,0.90
928,13.07,0.90
929,13.03,0.90
930,13.02,0.91
931,13.04,0.91
932,13.03,0.91
933,13.04,0.91
934,13.05,0.91
935,13.04,0.91
936,13.05,0.91
937,13.07,0.91
938,13.08,0.91
939,13.07,0.90
940,13.10,0.90
941,13.11,0.90
942,13.13,0.90
943,13.15,0.90
944,13.16,0.90
945,13.19,0.90
946,13.21,0.90
947,13.20,0.90
948,13.21,0.90
949,13.22,0.90
950,13.22,0.90
951,13.24,0.90
952,13.24,0.90
953,13.24,0.90
954,13.26,0.90
955,13.27,0.90
956,13.27,0.90
957,13.31,0.90
958,13.31,0.90
959,13.33,0.90
960,13.33,0.90
961,13.34,0.90
962,13.37,0.89
963,13.38,0.89
964,13.39,0.89
965,13.42,0.89
966,13.43,0.89
967,13.45,0.89
968,13.46,0.89
969,13.47,0.89
970,13.47,0.89
971,13.47,0.89
972,13.47,0.89
973,13.48,0.89
974,13.49,0.89
975,13.48,0.89
976,13.47,0.89
977,13.48,0.89
978,13.49,0.89
979,13.49,0.89
980,13.49,0.89
981,13.50,0.89
982,13.49,0.89
983,13.50,0.89
984,13.51,0.89
985,13.51,0.89
986,13.51,0.89
987,13.51,0.89
988,13.51,0.89
989,13.53,0.89
990,13.52,0.89
991,13.51,0.89
992,13.49,0.90
993,13.51,0.90
994,13.52,0.89
995,13.52,0.89
996,13.53,0.89
997,13.54,0.89
998,13.54,0.89
999,13.54,0.89
1000,13.54,0.89
1001,13.54,0.90
1002,13.53,0.90
1003,13.53,0.90
1004,13.53,0.90
1005,13.53,0.90
1006,13.54,0.90
1007,13.55,0.90
1008,13.56,0.90
1009,13.55,0.90
1010,13.54,0.90
1011,13.54,0.90
1012,13.56,0.90
1013,13.53,0.90
1014,13.53,0.90
1015,13.53,0.90
1016,13.53,0.90
1017,13.52,0.90
1018,13.52,0.90
1019,13.50,0.90
1020,13.50,0.90
1021,13.51,0.90
1022,13.51,0.90
1023,13.51,0.90
1024,13.50,0.90
1025,13.50,0.90
1026,13.50,0.90
1027,13.49,0.90
1028,13.50,0.90
1029,13.49,0.90
1030,13.49,0.90
1031,13.49,0.91
1032,13.49,0.90
1033,13.49,0.91
1034,13.49,0.90
1035,13.50,0.90
1036,13.51,0.90
1037,13.51,0.90
1038,13.51,0.90
1039,13.50,0.91
1040,13.49,0.91
1041,13.49,0.91
1042,13.49,0.91
1043,13.49,0.91
1044,13.49,0.91
1045,13.49,0.91
1046,13.49,0.91
1047,13.50,0.91
1048,13.49,0.91
1049,13.49,0.91
1050,13.50,0.91
1051,13.49,0.91
1052,13.47,0.91
1053,13.46,0.91
1054,13.43,0.91
1055,13.40,0.91
1056,13.39,0.91
1057,13.39,0.91
1058,13.37,0.91
1059,13.35,0.91
1060,13.34,0.92
1061,13.33,0.92
1062,13.34,0.92
1063,13.33,0.92
1064,13.33,0.92
1065,13.32,0.92
1066,13.32,0.92
1067,13.35,0.92
1068,13.35,0.92
1069,13.33,0.92
1070,13.33,0.92
1071,13.33,0.92
1072,13.34,0.91
1073,13.34,0.91
1074,13.35,0.91
1075,13.36,0.91
1076,13.37,0.91
1077,13.38,0.91
1078,13.39,0.91
1079,13.37,0.91
1080,13.37,0.91
1081,13.35,0.91
1082,13.37,0.91
1083,13.38,0.91
1084,13.37,0.91
1085,13.36,0.91
1086,13.36,0.91
1087,13.37,0.91
1088,13.37,0.91
1089,13.36,0.91
1090,13.35,0.91
1091,13.33,0.91
1092,13.33,0.91
1093,13.34,0.91
1094,13.33,0.91
1095,13.32,0.91
1096,13.34,0.91
1097,13.34,0.91
1098,13.35,0.91
1099,13.37,0.91
1100,13.38,0.91
1101,13.39,0.91
1102,13.40,0.91
1103,13.41,0.91
1104,13.41,0.91
1105,13.41,0.91
1106,13.40,0.91
1107,13.41,0.91
1108,13.48,0.91
1109,13.62,0.90
1110,13.68,0.90
1111,13.69,0.90
1112,13.75,0.89
1113,13.63,0.90
1114,13.47,0.91
1115,13.41,0.92
1116,13.40,0.92
1117,13.42,0.92
1118,13.46,0.92
1119,13.49,0.92
1120,13.48,0.92
1121,13.45,0.92
1122,13.44,0.92
1123,13.41,0.92
1124,13.40,0.93
1125,13.40,0.93
1126,13.41,0.93
1127,13.42,0.93
1128,13.44,0.93
1129,13.42,0.93
1130,13.43,0.93
1131,13.41,0.93
1132,13.40,0.93
1133,13.36,0.93
1134,13.31,0.94
1135,13.28,0.94
1136,13.29,0.94
1137,13.39,0.93
1138,13.47,0.93
1139,13.53,0.93
1140,13.62,0.92
1141,13.66,0.92
1142,13.72,0.91
1143,13.75,0.91
1144,13.78,0.91
1145,13.87,0.90
1146,13.91,0.90
1147,13.95,0.90
1148,14.02,0.90
1149,14.04,0.89
1150,14.06,0.89
1151,14.09,0.89
1152,14.10,0.89
1153,14.12,0.89
1154,14.15,0.89
1155,14.16,0.89
1156,14.17,0.89
1157,14.17,0.89
1158,14.17,0.89
1159,14.18,0.88
1160,14.22,0.88
1161,14.22,0.88
1162,14.28,0.88
1163,14.30,0.88
1164,14.30,0.88
1165,14.27,0.88
1166,14.29,0.88
1167,14.30,0.88
1168,14.35,0.88
1169,14.36,0.88
1170,14.30,0.88
1171,14.37,0.88
1172,14.39,0.87
1173,14.41,0.87
1174,14.44,0.87
