NO,MValue,SValue
388,8.79381e-06,1.52368
389,8.77684e-06,1.52626
390,8.80964e-06,1.52163
391,8.81187e-06,1.52265
392,8.81683e-06,1.52174
393,8.80793e-06,1.5235
394,8.82252e-06,1.52204
395,8.78191e-06,1.52588
396,8.83547e-06,1.51849
397,8.83694e-06,1.52123
398,8.83792e-06,1.51985
399,8.86478e-06,1.51541
400,8.85187e-06,1.51785
401,8.86426e-06,1.51609
402,8.84921e-06,1.51708
403,8.86825e-06,1.51697
404,8.86746e-06,1.51695
405,8.87776e-06,1.51383
406,8.87818e-06,1.51471
407,8.92061e-06,1.50917
408,8.90971e-06,1.51144
409,8.92077e-06,1.51077
410,8.93507e-06,1.50887
411,8.96144e-06,1.50626
412,8.96531e-06,1.50504
413,8.91758e-06,1.50962
414,8.96298e-06,1.50553
415,8.95198e-06,1.50503
416,8.95236e-06,1.50676
417,8.96057e-06,1.50365
418,8.95028e-06,1.50624
419,8.92398e-06,1.51016
420,8.96867e-06,1.5036
421,8.98488e-06,1.50385
422,8.96102e-06,1.50533
423,8.97977e-06,1.5014
424,8.97512e-06,1.50265
425,8.96936e-06,1.50278
426,8.95107e-06,1.50706
427,9.0111e-06,1.50021
428,9.02358e-06,1.49731
429,8.97938e-06,1.50318
430,8.98831e-06,1.50234
431,8.97999e-06,1.50195
432,9.00137e-06,1.5006
433,9.01642e-06,1.49978
434,8.97281e-06,1.50422
435,9.01066e-06,1.49939
436,9.04716e-06,1.49625
437,9.03243e-06,1.49707
438,9.01404e-06,1.50071
439,9.02968e-06,1.49825
440,9.05077e-06,1.49471
441,9.08197e-06,1.49057
442,9.058e-06,1.49454
443,9.08485e-06,1.49276
444,9.08157e-06,1.49342
445,9.09653e-06,1.49182
446,9.07314e-06,1.49503
447,9.10261e-06,1.49092
448,9.11465e-06,1.49013
449,9.12629e-06,1.48868
450,9.14966e-06,1.4843
451,9.14489e-06,1.4875
452,9.15843e-06,1.48355
453,9.14605e-06,1.48542
454,9.14186e-06,1.48637
455,9.14521e-06,1.48451
456,9.13591e-06,1.4867
457,9.15673e-06,1.48613
